m,scenario,effect,segment_length,split_fraction,n_left,n_right,total_length,detector,population_gain,expected_gain_total,mean_raw_gain,mean_score,sd_score,critical_value,null_rate_zero_threshold,power_zero_threshold,power_calibrated,shift_accuracy,n_alt,n_null,alpha,optimizer_failures,seed,pattern_000,pattern_001,pattern_010,pattern_011,pattern_100,pattern_101,pattern_110,pattern_111
5,independent_fundamental,0.25,400,0.5,400,400,800,fundamental,0.0032981465305608193,2.6385172244486554,3.642924092885416,-1.6553932736626207,2.4017294538075857,-2.3945728653541947,0.005,0.224,0.566,,500,1000,0.05,0,4268958019,118,82,15,64,9,8,13,191
5,independent_fundamental,0.25,400,0.5,400,400,800,shared_orbit,0.0011042310624109763,0.8833848499287811,0.8649726875060287,-0.5213216736138622,3.5870701421524465,-2.4220674266060733,0.006,0.436,0.69,,500,1000,0.05,0,4268958019,118,82,15,64,9,8,13,191
5,independent_fundamental,0.25,800,0.5,800,800,1600,full,0.0032957824742261867,5.2732519587618985,7.102212715999349,-4.880716378216613,3.5528078154652425,-7.195804402446614,0.0,0.106,0.73,,500,1000,0.05,0,664425726,26,61,5,43,1,7,3,354
5,independent_fundamental,0.25,800,0.5,800,800,1600,fundamental,0.0032981465305608193,5.277034448897311,6.082380815591413,0.09091626848343144,3.4065573134600196,-2.9971786910122242,0.002,0.454,0.81,,500,1000,0.05,0,664425726,26,61,5,43,1,7,3,354
5,independent_fundamental,0.25,800,0.5,800,800,1600,shared_orbit,0.0011042310624109763,1.7667696998575622,1.5004931073454144,0.1141987462255237,5.238138650893454,-7.555157011767843,0.0,0.504,0.93,,500,1000,0.05,0,664425726,26,61,5,43,1,7,3,354
5,independent_fundamental,0.25,1600,0.5,1600,1600,3200,full,0.0032957824742261867,10.546503917523797,12.729366758718426,-0.639856696617426,4.449415428342078,-8.734683765162483,0.0,0.408,0.978,,500,1000,0.05,0,3305302448,0,8,0,3,0,1,1,487
5,independent_fundamental,0.25,1600,0.5,1600,1600,3200,fundamental,0.0032981465305608193,10.554068897794622,11.699455082122217,5.01484335445429,4.365721384199272,-3.678895610300698,0.001,0.882,0.982,,500,1000,0.05,0,3305302448,0,8,0,3,0,1,1,487
5,independent_fundamental,0.25,1600,0.5,1600,1600,3200,shared_orbit,0.0011042310624109763,3.5335393997151243,3.9523571481617235,2.5660627870418327,6.964771395913546,-19.06816777232927,0.0,0.672,0.998,,500,1000,0.05,0,3305302448,0,8,0,3,0,1,1,487
5,independent_fundamental,0.25,3200,0.5,3200,3200,6400,full,0.0032957824742261867,21.093007835047594,22.651652495649124,7.896134679193372,6.760139171599913,-9.77858993009707,0.0,0.888,0.996,,500,1000,0.05,0,2922801042,0,0,0,2,0,0,0,498
5,independent_fundamental,0.25,3200,0.5,3200,3200,6400,fundamental,0.0032981465305608193,21.108137795589244,21.682781336381264,14.305022428153391,6.602346717643803,-4.2694983953556545,0.0,0.992,1.0,,500,1000,0.05,0,2922801042,0,0,0,2,0,0,0,498
5,independent_fundamental,0.25,3200,0.5,3200,3200,6400,shared_orbit,0.0011042310624109763,7.067078799430249,6.430371063835221,5.044076702715329,10.264396325019966,-47.2412480819272,0.0,0.714,1.0,,500,1000,0.05,0,2922801042,0,0,0,2,0,0,0,498
6,exact_orbit,0.08,100,0.5,100,100,200,full,0.0007984037177103881,0.15968074354207762,2.6260892809115335,-7.153968232658835,1.653269415038019,-3.9048966015734248,0.003,0.004,0.052,,500,1000,0.05,0,3879239869,452,6,2,14,10,2,1,13
6,exact_orbit,0.08,100,0.5,100,100,200,fundamental,0.0007985629732309985,0.1597125946461997,1.1613692460604794,-2.7506537593676677,1.1499882835479693,-0.6868925755489039,0.027,0.028,0.06,,500,1000,0.05,0,3879239869,452,6,2,14,10,2,1,13
6,exact_orbit,0.08,100,0.5,100,100,200,shared_orbit,0.0007985629732312205,0.1597125946462441,0.7984427911424392,-0.810995121291661,1.1171605889434604,1.1003911787171774,0.136,0.186,0.07,0.326,500,1000,0.05,0,3879239869,452,6,2,14,10,2,1,13
6,exact_orbit,0.08,200,0.5,200,200,400,full,0.0007984037177103881,0.31936148708415524,2.816906407932257,-8.696019057037967,1.732195668415664,-5.877886136691519,0.0,0.0,0.074,,500,1000,0.05,0,711857851,430,9,3,21,11,2,3,21
6,exact_orbit,0.08,200,0.5,200,200,400,fundamental,0.0007985629732309985,0.3194251892923994,1.2878406133889768,-3.3173295725991148,1.3162443277474982,-1.5839211046374162,0.01,0.036,0.096,,500,1000,0.05,0,711857851,430,9,3,21,11,2,3,21
6,exact_orbit,0.08,200,0.5,200,200,400,shared_orbit,0.0007985629732312205,0.3194251892924882,0.8447948930949433,-0.7646430193391569,1.3301469855316788,0.7969913121094578,0.106,0.188,0.106,0.43,500,1000,0.05,0,711857851,430,9,3,21,11,2,3,21
6,exact_orbit,0.08,400,0.5,400,400,800,full,0.0007984037177103881,0.6387229741683105,3.198077443679812,-10.047715972690277,1.9696156204162112,-7.463951039437191,0.0,0.0,0.116,,500,1000,0.05,0,3429720125,383,21,4,34,20,3,4,31
6,exact_orbit,0.08,400,0.5,400,400,800,fundamental,0.0007985629732309985,0.6388503785847988,1.6290504118004092,-3.6692669547476267,1.472458611646204,-2.1732616274863004,0.004,0.03,0.146,,500,1000,0.05,0,3429720125,383,21,4,34,20,3,4,31
6,exact_orbit,0.08,400,0.5,400,400,800,shared_orbit,0.0007985629732312205,0.6388503785849764,1.077123688144411,-0.5323142242896892,1.4530709885219142,0.6894483798106876,0.098,0.286,0.178,0.584,500,1000,0.05,0,3429720125,383,21,4,34,20,3,4,31
6,exact_orbit,0.08,800,0.5,800,800,1600,full,0.0007984037177103881,1.277445948336621,3.755990281528192,-11.222671086241762,2.2602480537420244,-9.481140423924652,0.0,0.002,0.196,,500,1000,0.05,0,2733262483,321,26,8,47,20,4,8,66
6,exact_orbit,0.08,800,0.5,800,800,1600,fundamental,0.0007985629732309985,1.2777007571695975,2.1564067515342877,-3.8350577955736944,1.793950215374022,-3.045489989361969,0.003,0.04,0.258,,500,1000,0.05,0,2733262483,321,26,8,47,20,4,8,66
6,exact_orbit,0.08,800,0.5,800,800,1600,shared_orbit,0.0007985629732312205,1.2777007571699528,1.4202134659415788,-0.18922444649252157,1.8256915769667401,0.5077683996839142,0.085,0.394,0.286,0.744,500,1000,0.05,0,2733262483,321,26,8,47,20,4,8,66
6,exact_orbit,0.08,1600,0.5,1600,1600,3200,full,0.0007984037177103881,2.554891896673242,4.941829474049818,-11.769699845119996,2.70697089499769,-11.415752630621459,0.0,0.0,0.396,,500,1000,0.05,0,3434628882,186,56,4,56,6,12,1,179
6,exact_orbit,0.08,1600,0.5,1600,1600,3200,fundamental,0.0007985629732309985,2.555401514339195,3.503642607017582,-3.180969120650345,2.4152530315958685,-3.61133471632702,0.001,0.104,0.48,,500,1000,0.05,0,3434628882,186,56,4,56,6,12,1,179
6,exact_orbit,0.08,1600,0.5,1600,1600,3200,shared_orbit,0.0007985629732312205,2.5554015143399056,2.6991918313179974,1.0897539188838974,2.552258639720444,0.2865003957078216,0.065,0.658,0.606,0.846,500,1000,0.05,0,3434628882,186,56,4,56,6,12,1,179
6,exact_orbit,0.08,3200,0.5,3200,3200,6400,full,0.0007984037177103881,5.109783793346484,7.681533021125634,-10.76286424944405,3.551843431065345,-13.152376061917757,0.0,0.006,0.726,,500,1000,0.05,0,3201554706,37,28,3,69,4,4,0,355
6,exact_orbit,0.08,3200,0.5,3200,3200,6400,fundamental,0.0007985629732309985,5.11080302867839,6.185896516251669,-1.1918623919762064,3.3677029745074996,-4.497041871797151,0.0,0.334,0.854,,500,1000,0.05,0,3201554706,37,28,3,69,4,4,0,355
6,exact_orbit,0.08,3200,0.5,3200,3200,6400,shared_orbit,0.0007985629732312205,5.110803028679811,5.3160275849231695,3.7065896724890686,3.354324691482209,-0.771791333173337,0.03,0.876,0.912,0.958,500,1000,0.05,0,3201554706,37,28,3,69,4,4,0,355
6,exact_orbit,0.12,100,0.5,100,100,200,full,0.001791942226462605,0.358388445292521,2.7761134845687474,-7.003944029001622,1.7128109236077986,-4.23817577928409,0.002,0.004,0.086,,500,1000,0.05,0,3252908308,425,10,5,17,14,1,2,26
6,exact_orbit,0.12,100,0.5,100,100,200,fundamental,0.0017927437773570531,0.35854875547141063,1.3583961875529598,-2.553626817875187,1.2524138450117377,-0.8943257891403045,0.017,0.06,0.1,,500,1000,0.05,0,3252908308,425,10,5,17,14,1,2,26
6,exact_orbit,0.12,100,0.5,100,100,200,shared_orbit,0.001792743777356831,0.3585487554713662,0.9115459424910324,-0.6978919699430679,1.2072997864898456,0.7745136120882308,0.12,0.226,0.108,0.506,500,1000,0.05,0,3252908308,425,10,5,17,14,1,2,26
6,exact_orbit,0.12,200,0.5,200,200,400,full,0.001791942226462605,0.716776890585042,3.3478802454470924,-8.165045219523131,2.1063350690361746,-6.282399974161127,0.0,0.004,0.15,,500,1000,0.05,0,2439242879,357,17,8,43,13,3,5,54
6,exact_orbit,0.12,200,0.5,200,200,400,fundamental,0.0017927437773570531,0.7170975109428213,1.7997193473318058,-2.8054508386562858,1.6696021499921605,-1.8695646967685393,0.004,0.07,0.22,,500,1000,0.05,0,2439242879,357,17,8,43,13,3,5,54
6,exact_orbit,0.12,200,0.5,200,200,400,shared_orbit,0.001792743777356831,0.7170975109427324,1.1748441499114564,-0.43459376252264403,1.6321454172224918,0.4341185133268255,0.092,0.298,0.234,0.568,500,1000,0.05,0,2439242879,357,17,8,43,13,3,5,54
6,exact_orbit,0.12,400,0.5,400,400,800,full,0.001791942226462605,1.433553781170084,3.9590100908560037,-9.286783325514088,2.305797166740556,-7.8906756603993955,0.0,0.004,0.252,,500,1000,0.05,0,4113109436,266,38,9,61,20,7,5,94
6,exact_orbit,0.12,400,0.5,400,400,800,fundamental,0.0017927437773570531,1.4341950218856425,2.430974485914679,-2.8673428806333567,1.9551702742288228,-2.252888108148073,0.008,0.09,0.338,,500,1000,0.05,0,4113109436,266,38,9,61,20,7,5,94
6,exact_orbit,0.12,400,0.5,400,400,800,shared_orbit,0.001792743777356831,1.4341950218854649,1.7582757444627888,0.14883783202868833,1.9966647319735276,0.38127260041453614,0.071,0.496,0.4,0.714,500,1000,0.05,0,4113109436,266,38,9,61,20,7,5,94
6,exact_orbit,0.12,800,0.5,800,800,1600,full,0.001791942226462605,2.867107562340168,5.398934049783841,-9.579727317986116,2.7940910177243565,-9.754746275476672,0.0,0.0,0.46,,500,1000,0.05,0,33325571,147,42,7,74,9,2,7,212
6,exact_orbit,0.12,800,0.5,800,800,1600,fundamental,0.0017927437773570531,2.868390043771285,4.028703527869161,-1.9627610192388203,2.548062369374355,-3.0482065211534897,0.003,0.22,0.6,,500,1000,0.05,0,33325571,147,42,7,74,9,2,7,212
6,exact_orbit,0.12,800,0.5,800,800,1600,shared_orbit,0.001792743777356831,2.8683900437709298,3.136231846260961,1.526793933826861,2.607452894815315,0.3179167464838202,0.062,0.698,0.66,0.856,500,1000,0.05,0,33325571,147,42,7,74,9,2,7,212
6,exact_orbit,0.12,1600,0.5,1600,1600,3200,full,0.001791942226462605,5.734215124680336,8.167830361953632,-8.543698957216183,3.760828606909619,-11.537479033632511,0.0,0.024,0.778,,500,1000,0.05,0,3934371844,28,31,2,50,3,6,0,380
6,exact_orbit,0.12,1600,0.5,1600,1600,3200,fundamental,0.0017927437773570531,5.73678008754257,6.762836405565789,0.07822467789786311,3.572473918672104,-3.659195995223582,0.001,0.456,0.864,,500,1000,0.05,0,3934371844,28,31,2,50,3,6,0,380
6,exact_orbit,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.001792743777356831,5.7367800875418595,5.84348264378147,4.234044731347368,3.6374660958176026,-0.6361578663016416,0.024,0.9,0.934,0.956,500,1000,0.05,0,3934371844,28,31,2,50,3,6,0,380
6,exact_orbit,0.12,3200,0.5,3200,3200,6400,full,0.001791942226462605,11.468430249360672,14.104281728908493,-4.340115541661196,4.838088208953696,-12.80907158565541,0.0,0.18,0.98,,500,1000,0.05,0,1955537137,0,2,0,8,0,0,0,490
6,exact_orbit,0.12,3200,0.5,3200,3200,6400,fundamental,0.0017927437773570531,11.47356017508514,12.593397175584807,5.2156382673569315,4.705259812680267,-4.35717387661181,0.0,0.872,0.996,,500,1000,0.05,0,1955537137,0,2,0,8,0,0,0,490
6,exact_orbit,0.12,3200,0.5,3200,3200,6400,shared_orbit,0.001792743777356831,11.473560175083719,11.587885291546554,9.978447379112454,4.604386160097863,-3.562385416417624,0.003,0.992,1.0,0.992,500,1000,0.05,0,1955537137,0,2,0,8,0,0,0,490
6,exact_orbit,0.18,100,0.5,100,100,200,full,0.004009471673419147,0.8018943346838294,3.3720894826046823,-6.407968030965686,2.0115271064165823,-4.097360094695857,0.003,0.014,0.112,,500,1000,0.05,0,1511359981,380,24,9,31,14,2,3,37
6,exact_orbit,0.18,100,0.5,100,100,200,fundamental,0.004013476843905739,0.8026953687811478,1.7830482491190125,-2.128974756309135,1.5972359279455697,-0.7077250662548744,0.027,0.092,0.16,,500,1000,0.05,0,1511359981,380,24,9,31,14,2,3,37
6,exact_orbit,0.18,100,0.5,100,100,200,shared_orbit,0.004013476843905739,0.8026953687811478,1.1777577806949076,-0.4316801317391929,1.616586121944495,0.8113056308683781,0.119,0.322,0.188,0.59,500,1000,0.05,0,1511359981,380,24,9,31,14,2,3,37
6,exact_orbit,0.18,200,0.5,200,200,400,full,0.004009471673419147,1.6037886693676588,4.214366065544991,-7.298559399425233,2.4996409966517663,-6.04986665258939,0.0,0.01,0.262,,500,1000,0.05,0,2306361272,268,30,4,67,17,5,5,104
6,exact_orbit,0.18,200,0.5,200,200,400,fundamental,0.004013476843905739,1.6053907375622956,2.713295639557564,-1.8918745464305267,2.19837347166928,-1.5913286011936139,0.013,0.15,0.36,,500,1000,0.05,0,2306361272,268,30,4,67,17,5,5,104
6,exact_orbit,0.18,200,0.5,200,200,400,shared_orbit,0.004013476843905739,1.6053907375622956,1.9841694288811744,0.374731516447074,2.2624697443402026,0.4169065821726463,0.081,0.506,0.412,0.758,500,1000,0.05,0,2306361272,268,30,4,67,17,5,5,104
6,exact_orbit,0.18,400,0.5,400,400,800,full,0.004009471673419147,3.2075773387353177,5.682496465717195,-7.563296950652897,2.9750276725923763,-7.32628385677522,0.0,0.018,0.398,,500,1000,0.05,0,4055610916,130,45,5,121,4,5,1,189
6,exact_orbit,0.18,400,0.5,400,400,800,fundamental,0.004013476843905739,3.210781475124591,4.1715694382246635,-1.1267479283233721,2.6433533905717983,-2.3882452442240547,0.005,0.288,0.632,,500,1000,0.05,0,4055610916,130,45,5,121,4,5,1,189
6,exact_orbit,0.18,400,0.5,400,400,800,shared_orbit,0.004013476843905739,3.210781475124591,3.2722892265655013,1.662851314131401,2.7111645446602286,0.04205902399000938,0.05,0.724,0.72,0.882,500,1000,0.05,0,4055610916,130,45,5,121,4,5,1,189
6,exact_orbit,0.18,800,0.5,800,800,1600,full,0.004009471673419147,6.415154677470635,8.919266785743268,-6.0593945820266875,3.9824242580425744,-9.450443767402911,0.0,0.074,0.784,,500,1000,0.05,0,1973005898,19,39,1,49,1,4,0,387
6,exact_orbit,0.18,800,0.5,800,800,1600,fundamental,0.004013476843905739,6.421562950249182,7.381186007708615,1.3897214606006334,3.6618540108229554,-2.7993284530556517,0.003,0.584,0.874,,500,1000,0.05,0,1973005898,19,39,1,49,1,4,0,387
6,exact_orbit,0.18,800,0.5,800,800,1600,shared_orbit,0.004013476843905739,6.421562950249182,6.435544772472302,4.826106860038202,3.676107071929133,-1.129820722210593,0.029,0.918,0.958,0.962,500,1000,0.05,0,1973005898,19,39,1,49,1,4,0,387
6,exact_orbit,0.18,1600,0.5,1600,1600,3200,full,0.004009471673419147,12.83030935494127,15.492316492732947,-1.219212826436869,5.538732840982293,-11.34678552856963,0.0,0.38,0.998,,500,1000,0.05,0,3763321598,0,0,0,1,0,0,0,499
6,exact_orbit,0.18,1600,0.5,1600,1600,3200,fundamental,0.004013476843905739,12.843125900498364,13.967197860318434,7.282586132650508,5.357151338040785,-3.7879252488225585,0.001,0.938,1.0,,500,1000,0.05,0,3763321598,0,0,0,1,0,0,0,499
6,exact_orbit,0.18,1600,0.5,1600,1600,3200,shared_orbit,0.004013476843905739,12.843125900498364,12.955790812554273,11.346352900120172,5.317573649222376,-5.258538064182017,0.004,0.986,1.0,0.998,500,1000,0.05,0,3763321598,0,0,0,1,0,0,0,499
6,exact_orbit,0.18,3200,0.5,3200,3200,6400,full,0.004009471673419147,25.66061870988254,28.622344510978174,10.177947240408491,7.385515725856066,-12.776362788699124,0.0,0.928,1.0,,500,1000,0.05,0,163720254,0,0,0,0,0,0,0,500
6,exact_orbit,0.18,3200,0.5,3200,3200,6400,fundamental,0.004013476843905739,25.68625180099673,27.152441116183056,19.774682207955184,7.256131040443045,-4.5497053279127755,0.001,1.0,1.0,,500,1000,0.05,0,163720254,0,0,0,0,0,0,0,500
6,exact_orbit,0.18,3200,0.5,3200,3200,6400,shared_orbit,0.004013476843905739,25.68625180099673,26.082488935825943,24.473051023391847,7.2279332396328115,-13.26552233104378,0.0,1.0,1.0,1.0,500,1000,0.05,0,163720254,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,100,0.5,100,100,200,full,0.007663306507457505,1.532661301491501,4.099649301528661,-5.680408212041707,2.4350262657238653,-4.259708782236798,0.002,0.028,0.242,,500,1000,0.05,0,2578588667,280,30,7,62,16,3,5,97
6,exact_orbit,0.25,100,0.5,100,100,200,fundamental,0.00767788938703684,1.535577877407368,2.5070382063371683,-1.4049847990909785,2.0150099690451806,-0.9560247970203131,0.017,0.216,0.342,,500,1000,0.05,0,2578588667,280,30,7,62,16,3,5,97
6,exact_orbit,0.25,100,0.5,100,100,200,shared_orbit,0.00767788938703684,1.535577877407368,1.6962974689639891,0.08685955652988878,2.0900579470736838,0.38321671582905315,0.083,0.446,0.384,0.756,500,1000,0.05,0,2578588667,280,30,7,62,16,3,5,97
6,exact_orbit,0.25,200,0.5,200,200,400,full,0.007663306507457505,3.065322602983002,5.6027849536426055,-5.910140511327619,2.868289571940602,-6.2372713027621565,0.0,0.042,0.488,,500,1000,0.05,0,4070658067,122,44,7,83,9,10,1,224
6,exact_orbit,0.25,200,0.5,200,200,400,fundamental,0.00767788938703684,3.071155754814736,4.079187069818655,-0.5259831161694354,2.5380830870200155,-1.6810411089953918,0.006,0.354,0.63,,500,1000,0.05,0,4070658067,122,44,7,83,9,10,1,224
6,exact_orbit,0.25,200,0.5,200,200,400,shared_orbit,0.00767788938703684,3.071155754814736,3.244681546611219,1.635243634177119,2.5767521350230655,0.02138350784689469,0.053,0.722,0.722,0.898,500,1000,0.05,0,4070658067,122,44,7,83,9,10,1,224
6,exact_orbit,0.25,400,0.5,400,400,800,full,0.007663306507457505,6.130645205966004,8.57937505148144,-4.66641836488865,3.905356309797288,-7.870712954368813,0.0,0.104,0.792,,500,1000,0.05,0,1361978366,22,27,0,55,0,3,1,392
6,exact_orbit,0.25,400,0.5,400,400,800,fundamental,0.00767788938703684,6.142311509629472,7.153168760410908,1.854851393862872,3.7401608054122173,-2.456472250348571,0.004,0.658,0.896,,500,1000,0.05,0,1361978366,22,27,0,55,0,3,1,392
6,exact_orbit,0.25,400,0.5,400,400,800,shared_orbit,0.00767788938703684,6.142311509629472,6.2194569779643665,4.610019065530266,3.772548293642273,-1.557343174532275,0.018,0.9,0.954,0.966,500,1000,0.05,0,1361978366,22,27,0,55,0,3,1,392
6,exact_orbit,0.25,800,0.5,800,800,1600,full,0.007663306507457505,12.261290411932007,15.058494011541342,0.07983264377138648,5.070795190867211,-9.340289339581185,0.0,0.486,0.984,,500,1000,0.05,0,2595255454,0,1,0,7,0,2,0,490
6,exact_orbit,0.25,800,0.5,800,800,1600,fundamental,0.00767788938703684,12.284623019258945,13.675479350311313,7.684014803203333,5.006471944246192,-2.813631914170302,0.004,0.948,0.994,,500,1000,0.05,0,2595255454,0,1,0,7,0,2,0,490
6,exact_orbit,0.25,800,0.5,800,800,1600,shared_orbit,0.00767788938703684,12.284623019258945,12.713588822384754,11.104150909950654,4.9007289110085095,-4.130711631438158,0.004,0.99,1.0,0.992,500,1000,0.05,0,2595255454,0,1,0,7,0,2,0,490
6,exact_orbit,0.25,1600,0.5,1600,1600,3200,full,0.007663306507457505,24.522580823864015,26.980220227636327,10.268690908466514,7.10485840623822,-10.95188862686496,0.0,0.946,1.0,,500,1000,0.05,0,1400365955,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,1600,0.5,1600,1600,3200,fundamental,0.00767788938703684,24.56924603851789,25.561781307210822,18.877169579542898,6.959941875042393,-3.4232678964869603,0.003,1.0,1.0,,500,1000,0.05,0,1400365955,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,1600,0.5,1600,1600,3200,shared_orbit,0.00767788938703684,24.56924603851789,24.5589541574541,22.949516245020007,7.026687935628636,-12.032341567595562,0.0,1.0,1.0,1.0,500,1000,0.05,0,1400365955,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,3200,0.5,3200,3200,6400,full,0.007663306507457505,49.04516164772803,51.49891231550522,33.05451504493553,9.877334122242754,-13.032469747361837,0.0,1.0,1.0,,500,1000,0.05,0,1277285874,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,3200,0.5,3200,3200,6400,fundamental,0.00767788938703684,49.13849207703578,49.966491215424,42.58873230719613,9.775221153826658,-4.380173575217228,0.0,1.0,1.0,,500,1000,0.05,0,1277285874,0,0,0,0,0,0,0,500
6,exact_orbit,0.25,3200,0.5,3200,3200,6400,shared_orbit,0.00767788938703684,49.13849207703578,49.00202375191887,47.39258583948477,9.780502801354972,-31.717218042184708,0.0,1.0,1.0,1.0,500,1000,0.05,0,1277285874,0,0,0,0,0,0,0,500
6,higher_mode,0.08,100,0.5,100,100,200,full,0.001156501147902798,0.2313002295805596,2.7598108171422226,-7.020246696428145,1.7179969325430517,-4.0902042435208426,0.001,0.004,0.07,,500,1000,0.05,0,217368360,450,1,4,10,21,0,3,11
6,higher_mode,0.08,100,0.5,100,100,200,fundamental,3.68509858006405e-06,0.00073701971601281,1.0245259514764329,-2.887497053951714,1.0105647215377624,-0.8703353387379247,0.019,0.022,0.056,,500,1000,0.05,0,217368360,450,1,4,10,21,0,3,11
6,higher_mode,0.08,100,0.5,100,100,200,shared_orbit,-0.0007985605182583289,-0.15971210365166577,0.5890395578643306,-1.0203983545697695,0.9427351910129371,1.001971023263468,0.139,0.134,0.044,,500,1000,0.05,0,217368360,450,1,4,10,21,0,3,11
6,higher_mode,0.08,200,0.5,200,200,400,full,0.001156501147902798,0.4626004591611192,2.879398486022443,-8.633526978947783,1.9706182384062636,-5.718715579493551,0.001,0.004,0.07,,500,1000,0.05,0,1855587713,449,2,4,10,22,0,3,10
6,higher_mode,0.08,200,0.5,200,200,400,fundamental,3.68509858006405e-06,0.00147403943202562,0.9873931407644165,-3.617777045223675,1.0183914382612325,-1.6238404601546295,0.012,0.008,0.054,,500,1000,0.05,0,1855587713,449,2,4,10,22,0,3,10
6,higher_mode,0.08,200,0.5,200,200,400,shared_orbit,-0.0007985605182583289,-0.31942420730333154,0.49753250763839835,-1.1119054047957018,0.9895683802324651,0.8393343538175941,0.119,0.114,0.044,,500,1000,0.05,0,1855587713,449,2,4,10,22,0,3,10
6,higher_mode,0.08,400,0.5,400,400,800,full,0.001156501147902798,0.9252009183222384,3.4710145753035646,-9.774778841066528,2.0948831451490517,-7.470847844662742,0.0,0.002,0.128,,500,1000,0.05,0,49947195,413,4,4,15,49,2,2,11
6,higher_mode,0.08,400,0.5,400,400,800,fundamental,3.68509858006405e-06,0.00294807886405124,1.0621000845842368,-4.236217281963799,1.1009254168050961,-2.3617802324052546,0.005,0.01,0.064,,500,1000,0.05,0,49947195,413,4,4,15,49,2,2,11
6,higher_mode,0.08,400,0.5,400,400,800,shared_orbit,-0.0007985605182583289,-0.6388484146066631,0.3040746599341405,-1.3053632524999597,1.095367654363941,0.4866494591621404,0.095,0.104,0.064,,500,1000,0.05,0,49947195,413,4,4,15,49,2,2,11
6,higher_mode,0.08,800,0.5,800,800,1600,full,0.001156501147902798,1.8504018366444768,4.4142841449475485,-10.564377222822408,2.687784818728808,-9.005001280238256,0.0,0.008,0.234,,500,1000,0.05,0,1672541990,370,8,3,2,96,7,8,6
6,higher_mode,0.08,800,0.5,800,800,1600,fundamental,3.68509858006405e-06,0.00589615772810248,0.9980803345977938,-4.993384212510187,0.9951039992117019,-2.8037337702884466,0.002,0.002,0.038,,500,1000,0.05,0,1672541990,370,8,3,2,96,7,8,6
6,higher_mode,0.08,800,0.5,800,800,1600,shared_orbit,-0.0007985605182583289,-1.2776968292133262,-0.1381410839233813,-1.7475789963574813,1.202130887620463,0.4472294945855311,0.082,0.072,0.046,,500,1000,0.05,0,1672541990,370,8,3,2,96,7,8,6
6,higher_mode,0.08,1600,0.5,1600,1600,3200,full,0.001156501147902798,3.7008036732889535,6.325496256063158,-10.386033063106657,3.2870652794361153,-11.317377348021868,0.0,0.012,0.536,,500,1000,0.05,0,4112915624,225,4,1,2,228,13,13,14
6,higher_mode,0.08,1600,0.5,1600,1600,3200,fundamental,3.68509858006405e-06,0.01179231545620496,1.0456888402711684,-5.638922887396759,1.0270301718007597,-3.7543649771520915,0.002,0.002,0.06,,500,1000,0.05,0,4112915624,225,4,1,2,228,13,13,14
6,higher_mode,0.08,1600,0.5,1600,1600,3200,shared_orbit,-0.0007985605182583289,-2.5553936584266523,-0.918503452284318,-2.5279413647184183,1.6514817724635882,0.0661830235105072,0.055,0.068,0.066,,500,1000,0.05,0,4112915624,225,4,1,2,228,13,13,14
6,higher_mode,0.08,3200,0.5,3200,3200,6400,full,0.001156501147902798,7.401607346577907,9.817132775510505,-8.627264495059181,4.074906803568908,-12.568570089047434,0.0,0.034,0.83,,500,1000,0.05,0,375295328,84,0,0,1,377,9,15,14
6,higher_mode,0.08,3200,0.5,3200,3200,6400,fundamental,3.68509858006405e-06,0.02358463091240992,1.010119301206243,-6.367639607021633,1.0378070570785123,-4.448223393563708,0.0,0.002,0.06,,500,1000,0.05,0,375295328,84,0,0,1,377,9,15,14
6,higher_mode,0.08,3200,0.5,3200,3200,6400,shared_orbit,-0.0007985605182583289,-5.110787316853305,-2.9069300581991118,-4.516367970633214,2.30790836727476,-0.8334231002216483,0.026,0.036,0.048,,500,1000,0.05,0,375295328,84,0,0,1,377,9,15,14
6,higher_mode,0.12,100,0.5,100,100,200,full,0.002603461111593133,0.5206922223186266,3.122688134639694,-6.6573693789306745,1.9701944266471239,-3.919707568854305,0.004,0.008,0.104,,500,1000,0.05,0,1707434388,425,5,8,10,35,3,5,9
6,higher_mode,0.12,100,0.5,100,100,200,fundamental,1.8567134454139378e-05,0.0037134268908278756,1.0151991034112993,-2.8968239020168474,1.0094665194037336,-0.8982652808927236,0.023,0.022,0.064,,500,1000,0.05,0,1707434388,425,5,8,10,35,3,5,9
6,higher_mode,0.12,100,0.5,100,100,200,shared_orbit,-0.0017927159714599128,-0.35854319429198256,0.4514765054657024,-1.1579614069683977,0.9800983632041278,0.6823279068180341,0.102,0.124,0.054,,500,1000,0.05,0,1707434388,425,5,8,10,35,3,5,9
6,higher_mode,0.12,200,0.5,200,200,400,full,0.002603461111593133,1.041384444637253,3.6396553579809625,-7.8732701069892626,2.3257881797280064,-5.939560199951803,0.001,0.008,0.188,,500,1000,0.05,0,1760586158,388,11,3,4,74,2,9,9
6,higher_mode,0.12,200,0.5,200,200,400,fundamental,1.8567134454139378e-05,0.007426853781655751,1.0671529290572903,-3.5380172569308015,1.0483805690969974,-1.2992676966989807,0.017,0.008,0.05,,500,1000,0.05,0,1760586158,388,11,3,4,74,2,9,9
